sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,price,special_price,special_from_date,special_to_date,weight,status,visibility,tax_class_name,qty,is_in_stock,url_key,meta_title,meta_description,meta_keywords,manufacturer,image,small_image,thumbnail,additional_images
48,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA DIANTEIRA / TRASEIRA DIR - TWISTER / CB 300 / STRADA / TITAN 150 SPORT 2005/2008,"PEDALEIRA DIANTEIRA/TRASEIRA DIR - TWISTER / CB 300 / STRADA / TITAN 150 SPORT 05/08

Borracha com material de PVC flexível Alta resistência a desgastes
",,0.01,,,,0.24000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10516.jpg,catalog/products/10516.jpg,catalog/products/10516.jpg,"catalog/products/10516.jpg,catalog/products/11926.jpg,catalog/products/11927.jpg"
49,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA DIANTEIRA / TRASEIRA ESQ - TWISTER / CB 300 / STRADA / TITAN 150 SPORT - 2005/2008,"PEDALEIRA DIANTEIRA/TRASEIRA ESQ - TWISTER / CB 300 / STRADA / TITAN 150 SPORT - 05/08

",,0.01,,,,0.24000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11314.jpg,catalog/products/11314.jpg,catalog/products/11314.jpg,"catalog/products/11314.jpg,catalog/products/11928.jpg,catalog/products/11929.jpg"
45,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA TRASEIRA TITAN160 E FAN160 2016-2023/TWISTER250 2016/2019 & START160 2016/2020 DIR,"PEDALEIRA TRASEIRA DIREITA - TITAN 160 E FAN 160 16/20 & CB TWISTER 250 16/19 & START 160 16/20

ALUMÍNIO",,0.01,,,,0.17000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11806.jpg,catalog/products/11806.jpg,catalog/products/11806.jpg,"catalog/products/10515.jpg,catalog/products/11806.jpg,catalog/products/11807.jpg,catalog/products/11930.jpg"
46,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA TRASEIRA TITAN160 E FAN160 2016-2023/TWISTER250 2016/2019&START160 2016-2020 ESQ,"PEDALEIRA TRASEIRA ESQ - TITAN 160 E FAN 160 16/20 & CB TWISTER 250 16/19 & START 160 16/20 

ALUMÍNIO ",,0.01,,,,0.17000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11808.jpg,catalog/products/11808.jpg,catalog/products/11808.jpg,"catalog/products/11312.jpg,catalog/products/11313.jpg,catalog/products/11808.jpg,catalog/products/11809.jpg"
44,Default,simple,Categorias/Borrachas,base,BORRACHA PEDALEIRA TRAS-TITAN160 E FAN160 2016-2023/TWISTER250 2016-2019 & START160 2016/2023 (PAR),"Borracha com material de PVC flexível de alta resistência, evitando a aparência esbranquiçada e resultando em maior durabilidade da borracha.",,0.01,,,,0.11000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11804.jpg,catalog/products/11804.jpg,catalog/products/11804.jpg,"catalog/products/11804.jpg,catalog/products/11805.jpg,catalog/products/11932.jpg"
39,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA TRASEIRA DIR - CG 125 00/04 & CG 150 04/08 & CG FAN 125/150 08/15 & HONDA BIZ 98,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11801.jpg,catalog/products/11801.jpg,catalog/products/11801.jpg,"catalog/products/11710.jpg,catalog/products/11801.jpg,catalog/products/11933.jpg,catalog/products/11934.jpg"
38,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA TRASEIRA ESQ - CG 125 00/04 & CG 150 04/08 & CG FAN 125/150 08/15 & HONDA BIZ 98,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11800.jpg,catalog/products/11800.jpg,catalog/products/11800.jpg,"catalog/products/11709.jpg,catalog/products/11800.jpg,catalog/products/11935.jpg,catalog/products/11936.jpg"
67,Default,simple,Categorias/Borrachas,base,BORRACHA DO ESTRIBO YES (PAR),"Borracha com material de PVC flexível de alta resistência, evitando a aparência esbranquiçada e resultando em maior durabilidade da borracha.",,2.3500,,,,0.23000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10308.jpg,catalog/products/10308.jpg,catalog/products/10308.jpg,"catalog/products/10308.jpg,catalog/products/11937.jpg,catalog/products/11938.jpg"
37,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA TRASEIRA UNIV. CG TITAN 125 MODELO 2000/2004,"PVC FLEXÍVEL , FAZEMOS A BORRACHA DURAR MAIS.

",,0.01,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11798.jpg,catalog/products/11798.jpg,catalog/products/11798.jpg,"catalog/products/11306.jpg,catalog/products/11307.jpg,catalog/products/11798.jpg,catalog/products/11799.jpg"
34,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA DIANTEIRA ESQ FAZER 250 / XJ6 600 / MT03 / MT07 / MT09 ,"PEDALEIRA DIANTEIRA FAZER 250/XJ6 600/MT03/MT07/MT09 ESQ


EXCLUSIVIDADE EM ALUMÍNIO. ",,0.01,,,,0.17000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11793.jpg,catalog/products/11793.jpg,catalog/products/11793.jpg,"catalog/products/11299.jpg,catalog/products/11300.jpg,catalog/products/11301.jpg,catalog/products/11793.jpg"
33,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA DIANTEIRA DIR FAZER 250 / XJ6 600 / MT03 / MT07 / MT09 ,"PEDALEIRA DIANTEIRA FAZER 250/XJ6 600/MT03/MT07/MT09 DIR

EXCLUSIVIDADE EM ALUMÍNIO. 
",,0.01,,,,0.17000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11791.jpg,catalog/products/11791.jpg,catalog/products/11791.jpg,"catalog/products/11296.jpg,catalog/products/11297.jpg,catalog/products/11298.jpg,catalog/products/11791.jpg"
35,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA DIANTEIRA DIR - CB TWISTER 250 2016/2019,"PEDALEIRA DIANTEIRA DIREITA

CB TWISTER 250 16/19
",,0.01,,,,0.17000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11796.jpg,catalog/products/11796.jpg,catalog/products/11796.jpg,"catalog/products/11302.jpg,catalog/products/11303.jpg,catalog/products/11796.jpg,catalog/products/11797.jpg"
36,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA DIANTEIRA ESQ - CB TWISTER 250 2016/2019,"PEDALEIRA DIANTEIRA ESQUERDA

CB TWISTER 250 16/19
",,0.01,,,,0.17000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11304.jpg,catalog/products/11304.jpg,catalog/products/11304.jpg,"catalog/products/11304.jpg,catalog/products/11305.jpg,catalog/products/11943.jpg"
30,Default,simple,Categorias/Borrachas,base,BORRACHA DA PEDALEIRA TRASEIRA - NXR 150/160 BROS/ XRE 300 (PAR),"Borracha produzida com material de PVC flexível de alta resistência, evitando a aparência esbranquiçada e resultando em maior durabilidade.",,0.01,,,,0.18000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11789.jpg,catalog/products/11789.jpg,catalog/products/11789.jpg,"catalog/products/11294.jpg,catalog/products/11295.jpg,catalog/products/11789.jpg,catalog/products/11790.jpg"
76,Default,simple,Categorias/Borrachas,base,BORRACHA DO ESTRIBO CRYPTON 115 2010/2016 (PAR),,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11315.jpg,catalog/products/11315.jpg,catalog/products/11315.jpg,"catalog/products/11315.jpg,catalog/products/11316.jpg,catalog/products/11317.jpg,catalog/products/11318.jpg"
24,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA TRASEIRA ESQ TITAN 125 ES 2000/2004 / TITAN 150 KS 2004/2008 / TITAN 150 2008/2010/BROSS ,"PEDALEIRA TRASEIRA TITAN 125 ES 00/04 / TITAN 150 KS 04/08 / TITAN 150 08/10 / BROSS ESQ

Un",,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11945.jpg,catalog/products/11945.jpg,catalog/products/11945.jpg,"catalog/products/11291.jpg,catalog/products/11292.jpg,catalog/products/11293.jpg,catalog/products/11945.jpg"
23,Default,simple,Categorias/Carcaças/Carcaça Painel Inferior,base,PEDALEIRA TRASEIRA DIR TITAN 125 ES 2000/2004 / TITAN 150 KS 2004/2008 / TITAN 150 2008/2010/BROSS ,"PEDALEIRA TRASEIRA TITAN 125 ES 00/04 / TITAN 150 KS 04/08 / TITAN 150 08/10 / BROSS DIR

",,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11782.jpg,catalog/products/11782.jpg,catalog/products/11782.jpg,"catalog/products/11782.jpg,catalog/products/11783.jpg"
77,Default,simple,Categorias/Categorias/Borrachas,base,BORRACHA DO ESTRIBO DA FAZER / FACTOR 150 MODELO 16/22 (PAR),,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11711.jpg,catalog/products/11711.jpg,catalog/products/11711.jpg,catalog/products/11711.jpg
1118,Default,simple,,base,PALLA PRETA,"Palla feita de PP natural.
Excelente qualidade.",,2.7400,,,,0.04000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10504.jpg,catalog/products/10504.jpg,catalog/products/10504.jpg,catalog/products/10504.jpg
70,Default,simple,Categorias/Suportes/Suporte De Placa,base,SUPORTE  DE PLACA INTEIRO DE POLIPROPILENO PRETO (GRANDE) COM KIT ,"Suporte de placa nova, cor preto",,3.5500,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11082.jpg,catalog/products/11082.jpg,catalog/products/11082.jpg,catalog/products/11082.jpg
62,Default,simple,Categorias/Suportes/Suporte De Placa,base,SUP. DE PLACA INTEIRO (PEQUENA),"Suporte de placa inteiro,preto, pequeno",,2.1800,,,,0.10000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11080.jpg,catalog/products/11080.jpg,catalog/products/11080.jpg,catalog/products/11080.jpg
75,Default,simple,Categorias/Suportes/Suporte De Placa,base,"SUP. DE PLACA INTEIRICO DE FERRO (GRANDE) COM PARAFUSO, ARRUELA E PORCA (CJ. 5 PECAS)","Suporte de placa ferro, grande",,0.01,,,,0.18000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11085.jpg,catalog/products/11085.jpg,catalog/products/11085.jpg,"catalog/products/11084.jpg,catalog/products/11085.jpg"
0047 PT,Default,simple,Categorias/Capas De Corrente,base,CAPA DA CORRENTE TITAN 150 - 2004/2013 E FAN 150 - 2009/2013 – PRETA,"Protetor capa da corrente TITAN 150 04/13 E FAN 150 09/13 - PRETA, modelo original. 

Com etiqueta auxiliando a instalação e informações.",,0.01,,,,0.20000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11810.jpg,catalog/products/11810.jpg,catalog/products/11810.jpg,"catalog/products/10313.jpg,catalog/products/11810.jpg,catalog/products/11811.jpg"
1200,Default,simple,Categorias/Blocos Oticos,base,FAROL COMPLETO TITAN 150 2004/2008,"Farol completo com interior metalizado,

Carcaça externa em ABS preto,
Bucha de ajuste em metal,
Lentes em acrílico,
Aro em aço.
",,7.9000,,,,0.44000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10355.jpg,catalog/products/10355.jpg,catalog/products/10355.jpg,"catalog/products/10355.jpg,catalog/products/10356.jpg,catalog/products/10357.jpg"
1201,Default,simple,Categorias/Blocos Oticos,base,FAROL COMPLETO TITAN 2000/125 2000/2008 ,"Farol completo com interior metalizado,

Carcaça externa em ABS preto,
Bucha de ajuste em metal,
Lentes em acrílico,
Aro em aço.",,7.9000,,,,0.45000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10358.jpg,catalog/products/10358.jpg,catalog/products/10358.jpg,"catalog/products/10358.jpg,catalog/products/10359.jpg,catalog/products/10360.jpg"
95,Default,simple,,base,MANOPLA BIZ 125 2006/2018,"Teste de dureza, feito com material flexível, resistência e maciez.

",,3.2400,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10496.jpg,catalog/products/10496.jpg,catalog/products/10496.jpg,"catalog/products/10496.jpg,catalog/products/11947.jpg,catalog/products/11948.jpg"
0098 PT,Default,simple,,base,MANOPLA C/ ROLDANA XL 250/350 TORNADO 125/150 2009/2014  (PT),,,4.3700,,,,0.15000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11572.jpg,catalog/products/11572.jpg,catalog/products/11572.jpg,"catalog/products/11572.jpg,catalog/products/11949.jpg,catalog/products/11950.jpg"
0096 PT,Default,simple,,base,MANOPLA ENDURO BROSS/TORNADO PRETO,"Teste de dureza, feito com material flexível, resistência e maciez.

",,3.3000,,,,0.16000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11951.jpg,catalog/products/11951.jpg,catalog/products/11951.jpg,"catalog/products/11951.jpg,catalog/products/11952.jpg,catalog/products/11953.jpg"
81,Default,simple,,base,MANOPLA TWISTER 2001/2008,"Teste de dureza, feito com material flexível, resistência e maciez.

",,2.9000,,,,0.15000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10489.jpg,catalog/products/10489.jpg,catalog/products/10489.jpg,"catalog/products/10489.jpg,catalog/products/11954.jpg,catalog/products/11955.jpg"
87,Default,simple,,base,MANOPLA TITAN 150 / TITAN CG 160 MOD. 16/25 PRETA ,"Teste de dureza, feito com material flexível, resistência e maciez.

",,3.1500,,,,0.17000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10490.jpg,catalog/products/10490.jpg,catalog/products/10490.jpg,"catalog/products/10490.jpg,catalog/products/11956.jpg,catalog/products/11957.jpg"
0097 PT,Default,simple,,base,MANOPLA C/ROLDANA TITAN 00/150 CG JG. (PT),,,4.2000,,,,0.18000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11571.jpg,catalog/products/11571.jpg,catalog/products/11571.jpg,"catalog/products/11571.jpg,catalog/products/11958.jpg,catalog/products/11959.jpg"
0079 AZ,Default,simple,,base,MANOPLA ESPORTIVA ALUMINIO BLUE (Azul),,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11570.jpg,catalog/products/11570.jpg,catalog/products/11570.jpg,catalog/products/11570.jpg
100,Default,simple,Categorias/Roldanas,base,ROLDANA DO ACELERADOR DA BROS 160 / XL 250/350 TORNADO 125/150 2009/2014,"ROLDANA DO ACELERADOR BROS 160 XL250/350

",,1.0500,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10502.jpg,catalog/products/10502.jpg,catalog/products/10502.jpg,"catalog/products/10502.jpg,catalog/products/11960.jpg,catalog/products/11961.jpg"
99,Default,simple,Categorias/Roldanas,base,ROLDANA DO ACELERADOR TITAN 00/150 ATÉ 2014 ,ROLDANA DO ACELERADOR TITAN 150 CG,,1.1200,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10501.jpg,catalog/products/10501.jpg,catalog/products/10501.jpg,"catalog/products/10501.jpg,catalog/products/11962.jpg,catalog/products/11963.jpg"
102,Default,simple,Categorias/Roldanas,base,ROLDANA DO ACELERADOR DA CBX 150/200/TWISTER 2001/2008,ROLDANA DO ACELERADOR TWISTER 150/250,,1.1700,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10503.jpg,catalog/products/10503.jpg,catalog/products/10503.jpg,"catalog/products/10503.jpg,catalog/products/11964.jpg,catalog/products/11965.jpg"
2032,Default,simple,Categorias/Carcaças/Carcaça Painel Superior,base,CARCACA SUPERIOR TWISTER 250 MOD. 01/08 PRATA,Carcaça padrão original com encaixe perfeito nas peças originais.,,9.8000,,,,0.08000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10327.jpg,catalog/products/10327.jpg,catalog/products/10327.jpg,catalog/products/10327.jpg
2042,Default,simple,Categorias/Carcaças/Carcaça Painel Superior,base,CARCACA SUPERIOR FAN 125 MOD. 05/08 COM ACRILICO - PRETA,,,6.6200,,,,0.10000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10334.jpg,catalog/products/10334.jpg,catalog/products/10334.jpg,catalog/products/10334.jpg
2041,Default,simple,Categorias/Carcaças/Carcaça Painel Superior,base,CARCACA SUPERIOR CG TITAN 125 MOD. 00/04 COM ACRILICO - PRETA,Carcaça padrão original com encaixe perfeito nas peças originais.,,5.7500,,,,0.10000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10333.jpg,catalog/products/10333.jpg,catalog/products/10333.jpg,catalog/products/10333.jpg
2043,Default,simple,Categorias/Carcaças/Carcaça Painel Superior,base,CARCACA SUPERIOR TITAN 150 MOD. 04/08 CROMADA,Carcaça padrão original com encaixe perfeito nas peças originais e carcaça interna com pinos.,,10.1200,,,,0.09000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10335.jpg,catalog/products/10335.jpg,catalog/products/10335.jpg,catalog/products/10335.jpg
2030,Default,simple,Categorias/Carcaças/Carcaça Painel Superior,base,CARCACA SUPERIOR TITAN 150 MOD. 04/08 PRATA,Carcaça padrão original com encaixe perfeito nas peças originais.,,9.0500,,,,0.07000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10325.jpg,catalog/products/10325.jpg,catalog/products/10325.jpg,catalog/products/10325.jpg
2029,Default,simple,Categorias/Carcaças/Carcaça Painel Superior,base,CARCACA SUPERIOR TITAN 150 MOD. 04/08 - PRETA,Carcaça padrão original com encaixe perfeito nas peças originais.,,2.6000,,,,0.09000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10324.jpg,catalog/products/10324.jpg,catalog/products/10324.jpg,catalog/products/10324.jpg
2038,Default,simple,Categorias/Carcaças/Carcaça Painel Superior,base,CARCACA SUPERIOR DO PAINEL FAZER 250 MOD. 05/10 COM ACRILICO - PRETA,Carcaça padrão original com encaixe perfeito nas peças originais,,25.0000,,,,0.17000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11396.jpg,catalog/products/11396.jpg,catalog/products/11396.jpg,catalog/products/11396.jpg
2048,Default,simple,Categorias/Carcaças/Carcaça Painel Superior,base,CARCACA SUPERIOR CB 300 MOD. 09/15 COM ACRILICO - PRETA,Carcaça padrão original com encaixe perfeito nas peças originais.,,33.9200,,,,0.14000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10340.jpg,catalog/products/10340.jpg,catalog/products/10340.jpg,catalog/products/10340.jpg
2056,Default,simple,Categorias/Carcaças/Carcaça Painel Interna,base,CARCACA INTERNA CG TITAN 125 MOD. 00/04 BRANCA,,,8.9000,,,,0.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10343.jpg,catalog/products/10343.jpg,catalog/products/10343.jpg,"catalog/products/2056-site-2.jpg,catalog/products/10343.jpg,catalog/products/10344.jpg"
